name: 5df9ce68-9530-437c-b742-418db35f1dea num_items: 0
token, class_id, token_value, token_tf, token_df
льготный_период, @default_class, 0.0, 2.0, 2.0
чуткость, @default_class, 0.0, 24.0, 15.0
стрелка, @default_class, -0.10000000149, 26.0, 15.0
белоруссия, @default_class, 0.0, 4.0, 4.0
трехдневный, @default_class, 0.0, 9.0, 9.0
вслед, @default_class, 0.0, 18.0, 15.0
оскорбительный, @default_class, -0.5, 45.0, 29.0
прокуратура_роскомнадзор, @default_class, 0.0, 1.0, 1.0
истрачивать, @default_class, 0.0, 56.0, 18.0
выпроваживать, @default_class, 0.0, 23.0, 8.0
домодедово, @default_class, 0.0, 20.0, 12.0
повисеть, @default_class, 0.0, 37.0, 15.0
алтуфьево, @default_class, 0.0, 24.0, 15.0
высвечивать, @default_class, 0.0, 64.0, 14.0
хулиганство, @default_class, -0.5, 26.0, 19.0
окошечко, @default_class, 0.0, 30.0, 17.0
образцовый, @default_class, 0.0, 11.0, 10.0
суровый, @default_class, -0.333333343267, 29.0, 26.0
неторопливый, @default_class, 0.0, 7.0, 7.0
нагрубить, @default_class, 0.0, 69.0, 20.0
тоновый, @default_class, 0.0, 6.0, 6.0
конституционный, @default_class, 0.0, 12.0, 11.0
хваленый, @default_class, 0.333333343267, 15.0, 13.0
курск, @default_class, 0.0, 36.0, 27.0
запад, @default_class, -0.10000000149, 56.0, 35.0
академик, @default_class, 0.166666671634, 8.0, 6.0
неправота, @default_class, 0.0, 9.0, 9.0
информатор, @default_class, 0.0, 31.0, 17.0
местоположение, @default_class, 0.0, 63.0, 20.0
фиктивный, @default_class, -0.5, 15.0, 14.0
корешок, @default_class, 0.0, 52.0, 33.0
декларироваться, @default_class, 0.0, 17.0, 5.0
крупно, @default_class, 0.0, 15.0, 12.0
удовлетворительный, @default_class, 0.0, 10.0, 10.0
уснуть, @default_class, 0.0, 11.0, 7.0
круглосуточно, @default_class, 0.0, 38.0, 32.0
примета, @default_class, 0.0, 61.0, 21.0
нижнекамск, @default_class, 0.0, 6.0, 5.0
омвд, @default_class, 0.0, 4.0, 2.0
листовка, @default_class, -0.0714285746217, 66.0, 22.0
звон, @default_class, 0.0, 6.0, 4.0
шкаф, @default_class, 0.0, 6.0, 4.0
обклеивать, @default_class, 0.0, 65.0, 7.0
голый, @default_class, 0.0, 14.0, 13.0
районный_суд, @default_class, 0.0, 3.0, 1.0
бесконечность, @default_class, -0.10000000149, 23.0, 19.0
питерский, @default_class, 0.0, 38.0, 25.0
выспрашивать, @default_class, 0.0, 94.0, 18.0
кредитоспособность, @default_class, 0.0, 14.0, 10.0
логический, @default_class, 0.0, 23.0, 22.0
прожиточный, @default_class, 0.0, 3.0, 3.0
лояльно, @default_class, 0.0, 41.0, 27.0
аукцион, @default_class, 0.0, 15.0, 13.0
ненадобность, @default_class, 0.0, 30.0, 28.0
свойственный, @default_class, 0.0, 72.0, 10.0
день_добрый, @default_class, 0.0, 4.0, 3.0
щедрый, @default_class, 0.0, 7.0, 7.0
тотальный, @default_class, -0.300000011921, 13.0, 13.0
совокупность, @default_class, 0.0, 69.0, 43.0
ль, @default_class, 0.0, 9.0, 8.0
явка, @default_class, 0.0, 71.0, 33.0
обеспечение_программный, @default_class, 0.0, 1.0, 1.0
командировка_уезжать, @default_class, 0.0, 3.0, 3.0
парализовать, @default_class, 0.0, 55.0, 17.0
сокольнический, @default_class, 0.0, 34.0, 23.0
дирекция, @default_class, 0.0, 6.0, 4.0
слеза, @default_class, -0.10000000149, 74.0, 45.0
неимоверный, @default_class, -0.166666671634, 17.0, 17.0
предбанник, @default_class, 0.0, 42.0, 21.0
каждый_месяц, @default_class, 0.0, 12.0, 11.0
двойной_списание, @default_class, 0.0, 1.0, 1.0
вылет, @default_class, 0.0, 70.0, 35.0
заводской, @default_class, 0.0, 18.0, 15.0
прохожий, @default_class, 0.0, 4.0, 4.0
контекст, @default_class, 0.0, 27.0, 13.0
секция, @default_class, 0.0, 15.0, 9.0
диктофон_записывать, @default_class, 0.0, 5.0, 2.0
задолбать, @default_class, 0.0, 56.0, 20.0
заправляться, @default_class, 0.0, 95.0, 19.0
полоса, @default_class, 0.0, 94.0, 45.0
хххххх, @default_class, 0.0, 18.0, 15.0
веский, @default_class, -0.166666671634, 12.0, 12.0
зозпп, @default_class, 0.0, 17.0, 9.0
детализировать, @default_class, 0.0, 7.0, 4.0
кейс, @default_class, 0.0, 8.0, 5.0
речной, @default_class, 0.0, 4.0, 3.0
расторопный, @default_class, 0.0, 10.0, 6.0
лидер, @default_class, -0.0833333358169, 60.0, 26.0
позиционировать, @default_class, 0.0, 211.0, 53.0
поучаствовать, @default_class, 0.0, 14.0, 12.0
коми, @default_class, 0.0, 2.0, 2.0
специфический, @default_class, -0.125, 8.0, 7.0
вкладной, @default_class, 0.0, 1.0, 1.0
пс, @default_class, 0.0, 64.0, 26.0
эмоционально, @default_class, 0.0, 11.0, 8.0
обижать, @default_class, -0.375, 89.0, 31.0
вая, @default_class, 0.0, 14.0, 10.0
заплакать, @default_class, -0.166666671634, 46.0, 18.0
пререкаться, @default_class, 0.0, 18.0, 8.0
светло, @default_class, 0.0, 18.0, 9.0
питаться, @default_class, 0.0, 16.0, 9.0
огорчаться, @default_class, 0.0, 39.0, 15.0
классика, @default_class, 0.0, 35.0, 25.0
тверской, @default_class, 0.0, 56.0, 45.0
неплатеж, @default_class, 0.0, 11.0, 8.0
розница, @default_class, 0.0, 15.0, 12.0
отделываться, @default_class, 0.0, 43.0, 19.0
постигать, @default_class, 0.0, 80.0, 20.0
смарт, @default_class, -0.125, 19.0, 11.0
тамошний, @default_class, 0.0, 3.0, 3.0
обменивать, @default_class, 0.0, 93.0, 14.0
домовый, @default_class, 0.0, 15.0, 7.0
минимально, @default_class, 0.0, 22.0, 22.0
растягивать, @default_class, 0.0, 75.0, 22.0
сноска, @default_class, 0.0, 30.0, 13.0
понижаться, @default_class, 0.0, 45.0, 9.0
маршрутка, @default_class, 0.0, 5.0, 5.0
ммвб, @default_class, 0.0, 27.0, 17.0
мансийский, @default_class, 0.0, 8.0, 8.0
неуспешный, @default_class, -0.5, 10.0, 8.0
яд, @default_class, 0.0, 5.0, 3.0
бух, @default_class, 0.0, 14.0, 11.0
приказ, @default_class, -0.10000000149, 254.0, 82.0
господи, @default_class, -0.25, 34.0, 15.0
отжимать, @default_class, -0.666666686535, 23.0, 8.0
разведка, @default_class, 0.0, 9.0, 4.0
мнимый, @default_class, 0.0, 11.0, 10.0
примечание, @default_class, 0.0, 54.0, 32.0
история_мой, @default_class, 0.0, 9.0, 6.0
пополняться, @default_class, 0.0, 75.0, 26.0
махать, @default_class, -0.166666671634, 27.0, 7.0
райффазный, @default_class, 0.0, 6.0, 1.0
упрашивать, @default_class, 0.0, 34.0, 11.0
миллионер, @default_class, 0.0, 13.0, 5.0
инициативный, @default_class, -0.166666671634, 7.0, 6.0
база_удалять, @default_class, 0.0, 23.0, 19.0
полениться, @default_class, -0.666666686535, 406.0, 72.0
копирка, @default_class, 0.0, 10.0, 6.0
докапываться, @default_class, 0.0, 25.0, 11.0
почка, @default_class, -0.125, 8.0, 5.0
наорать, @default_class, 0.0, 11.0, 3.0
сердечный, @default_class, 0.0, 14.0, 11.0
суммарно, @default_class, 0.0, 13.0, 13.0
спасать, @default_class, 0.5, 284.0, 74.0
порча, @default_class, 0.0, 29.0, 20.0
постесняться, @default_class, 0.0, 34.0, 10.0
империя, @default_class, 0.0, 3.0, 2.0
затруднять, @default_class, -0.166666671634, 68.0, 15.0
отрезать, @default_class, 0.0, 67.0, 17.0
хранитель, @default_class, 0.0, 3.0, 2.0
продуманный, @default_class, 0.0, 18.0, 16.0
грешить, @default_class, -0.600000023842, 35.0, 10.0
опережать, @default_class, 0.0, 43.0, 12.0
голос_мужской, @default_class, 0.0, 1.0, 1.0
сторонник, @default_class, 0.0, 32.0, 8.0
кипр, @default_class, 0.0, 10.0, 8.0
темный, @default_class, -0.333333343267, 24.0, 21.0
юрисдикция, @default_class, 0.0, 13.0, 9.0
наврать, @default_class, 0.0, 12.0, 7.0
экспедиция, @default_class, 0.0, 41.0, 29.0
авиакомпания, @default_class, 0.0, 145.0, 58.0
разрушать, @default_class, -0.375, 42.0, 16.0
юрлицо, @default_class, 0.0, 36.0, 21.0
уничтожаться, @default_class, 0.0, 32.0, 8.0
культурно, @default_class, 0.0, 39.0, 31.0
канитель, @default_class, 0.0, 11.0, 8.0
пардон, @default_class, 0.0, 23.0, 17.0
размышление, @default_class, 0.0, 42.0, 23.0
ответ_последовать, @default_class, 0.0, 98.0, 29.0
банк_сторонний, @default_class, 0.0, 3.0, 3.0
металлический, @default_class, 0.0, 51.0, 30.0
боже, @default_class, -0.166666671634, 42.0, 27.0
стиральный, @default_class, 0.0, 3.0, 3.0
вниз, @default_class, 0.0, 25.0, 22.0
перекидывание, @default_class, 0.0, 19.0, 8.0
авось, @default_class, 0.0, 42.0, 17.0
известность_поставлять, @default_class, 0.0, 19.0, 11.0
отсталый, @default_class, -0.300000011921, 20.0, 12.0
подвозить, @default_class, 0.0, 78.0, 25.0
платежный_система, @default_class, 0.0, 8.0, 8.0
игнорироваться, @default_class, 0.0, 139.0, 36.0
сбоку, @default_class, 0.0, 20.0, 12.0
дебитовый, @default_class, 0.0, 12.0, 11.0
площадка, @default_class, 0.0, 33.0, 16.0
ы, @default_class, 0.0, 36.0, 26.0
личный_присутствие, @default_class, 0.0, 1.0, 1.0
документ_удостоверять, @default_class, 0.0, 37.0, 18.0
очищать, @default_class, 0.0, 39.0, 15.0
адресат, @default_class, 0.0, 27.0, 22.0
гр, @default_class, 0.0, 59.0, 29.0
мять, @default_class, 0.0, 18.0, 6.0
гагаринский, @default_class, 0.0, 49.0, 23.0
волжский, @default_class, 0.0, 28.0, 15.0
лоток, @default_class, 0.0, 45.0, 28.0
пламенный, @default_class, 0.0, 9.0, 9.0
ххххххх, @default_class, 0.0, 9.0, 5.0
провинция, @default_class, -0.5, 19.0, 7.0
психика, @default_class, 0.0, 26.0, 9.0
пение, @default_class, 0.0, 19.0, 8.0
идиотка, @default_class, 0.0, 11.0, 5.0
робко, @default_class, 0.0, 6.0, 6.0
выдвигаться, @default_class, 0.0, 14.0, 5.0
отрыть, @default_class, 0.0, 37.0, 10.0
лукойл, @default_class, 0.0, 15.0, 7.0
ошибка_технический, @default_class, 0.0, 11.0, 10.0
нном, @default_class, 0.0, 9.0, 7.0
взаимоотношения, @default_class, 0.0, 28.0, 11.0
сахалинский, @default_class, 0.0, 4.0, 4.0
консультирование, @default_class, 0.0, 55.0, 37.0
безвозмездный, @default_class, -0.125, 16.0, 16.0
розыскной, @default_class, 0.0, 1.0, 1.0
ми, @default_class, 0.0, 38.0, 34.0
нахимовский, @default_class, 0.0, 22.0, 19.0
возыметь, @default_class, 0.0, 136.0, 24.0
этический, @default_class, 0.5, 6.0, 6.0
байкальский, @default_class, 0.0, 16.0, 7.0
ломиться, @default_class, -0.25, 25.0, 8.0
шторка, @default_class, 0.0, 16.0, 10.0
внутрь, @default_class, 0.0, 8.0, 8.0
маловероятный, @default_class, -0.0833333358169, 39.0, 14.0
зажимать, @default_class, 0.0, 149.0, 34.0
угрожающий, @default_class, 0.0, 17.0, 16.0
исключительный, @default_class, 0.333333343267, 25.0, 25.0
сухо, @default_class, 0.0, 16.0, 14.0
натыкаться, @default_class, 0.0, 103.0, 18.0
увлекательный, @default_class, 0.333333343267, 21.0, 16.0
оный, @default_class, 0.0, 34.0, 31.0
отступление, @default_class, 0.0, 56.0, 33.0
капитализация, @default_class, 0.0, 27.0, 16.0
дотошный, @default_class, -0.333333343267, 13.0, 13.0
ток, @default_class, 0.0, 21.0, 12.0
сканер, @default_class, 0.0, 16.0, 12.0
поймать, @default_class, 0.0, 119.0, 31.0
пошаговый, @default_class, 0.0, 6.0, 6.0
бегом, @default_class, 0.0, 30.0, 25.0
батайск, @default_class, 0.0, 6.0, 2.0
омский, @default_class, 0.0, 15.0, 13.0
расцениваться, @default_class, 0.0, 20.0, 7.0
выкраивать, @default_class, 0.0, 26.0, 13.0
красоваться, @default_class, 0.0, 99.0, 23.0
гнуть, @default_class, 0.0, 16.0, 11.0
нелестный, @default_class, -0.583333313465, 7.0, 7.0
ный, @default_class, 0.0, 7.0, 7.0
радужный, @default_class, -0.10000000149, 17.0, 14.0
интонация, @default_class, 0.0, 33.0, 21.0
мой_удивление, @default_class, 0.0, 2.0, 2.0
прессинг, @default_class, 0.0, 23.0, 12.0
прикладывать_усилие, @default_class, 0.0, 27.0, 21.0
пристраивать, @default_class, 0.0, 14.0, 6.0
бор, @default_class, 0.0, 27.0, 13.0
намечать, @default_class, 0.0, 17.0, 12.0
решительно, @default_class, 0.0, 15.0, 14.0
традиционный, @default_class, 0.0, 15.0, 13.0
произвед, @default_class, 0.0, 46.0, 13.0
маг, @default_class, 0.0, 9.0, 6.0
препираться, @default_class, 0.0, 9.0, 2.0
минбанк, @default_class, 0.0, 2.0, 2.0
здрастать, @default_class, 0.0, 14.0, 6.0
доставляться, @default_class, 0.0, 74.0, 13.0
информация_разглашать, @default_class, 0.0, 22.0, 12.0
смотреться, @default_class, 0.0, 36.0, 9.0
безопасно, @default_class, 0.0, 102.0, 33.0
требовательный, @default_class, 0.20000000298, 26.0, 18.0
вверять, @default_class, 0.0, 22.0, 12.0
ндс, @default_class, 0.0, 32.0, 20.0
армавир, @default_class, 0.0, 7.0, 6.0
съемный, @default_class, 0.0, 18.0, 16.0
ващ, @default_class, 0.0, 2.0, 2.0
первоклассный, @default_class, 0.40000000596, 7.0, 6.0
подрабатывать, @default_class, 0.0, 46.0, 12.0
выматывать, @default_class, 0.0, 28.0, 5.0
загородный, @default_class, 0.0, 11.0, 9.0
обеднеть, @default_class, 0.0, 42.0, 10.0
известие, @default_class, 0.0, 76.0, 30.0
австралийский, @default_class, 0.0, 7.0, 5.0
конкурс, @default_class, 0.0, 33.0, 18.0
нью, @default_class, 0.0, 11.0, 7.0
метрополитен, @default_class, 0.0, 10.0, 8.0
колонка, @default_class, 0.0, 11.0, 7.0
массово, @default_class, 0.0, 15.0, 15.0
экз, @default_class, 0.0, 4.0, 3.0
череда, @default_class, 0.0, 46.0, 13.0
недорогой, @default_class, 0.5, 14.0, 12.0
аккуратно, @default_class, 0.0, 79.0, 61.0
задеть, @default_class, 0.0, 60.0, 17.0
зазывать, @default_class, 0.0, 38.0, 12.0
популярность, @default_class, 0.0, 15.0, 7.0
доход_осуждать, @default_class, 0.0, 1.0, 1.0
подрастать, @default_class, 0.0, 72.0, 16.0
назло, @default_class, 0.0, 49.0, 29.0
софт, @default_class, 0.0, 34.0, 22.0
перепланировка, @default_class, 0.0, 60.0, 14.0
огород, @default_class, 0.0, 4.0, 4.0
гневный, @default_class, 0.0, 30.0, 27.0
взбесить, @default_class, 0.0, 47.0, 13.0
ногинск, @default_class, 0.0, 26.0, 15.0
маркер, @default_class, 0.0, 10.0, 5.0
публиковать, @default_class, 0.0, 68.0, 22.0
корреспондент, @default_class, 0.0, 51.0, 18.0
классифицировать, @default_class, 0.0, 33.0, 6.0
